date,sku,product,category,channel,region,unit_price,unit_cost,promotion,discount_pct,marketing_spend_idr,units_sold,net_revenue_idr,gross_profit_idr
2025-03-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2137226.471472272,128,10112000,7296000
2025-03-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2023473.5592622396,118,9322000,6726000
2025-03-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2553489.743261943,160,12640000,9120000
2025-03-31,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2885134.9044078332,119,9401000,6783000
2025-04-07,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2633292.1354763326,142,11218000,8094000
2025-04-14,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2092382.1634870912,106,8374000,6042000
2025-04-21,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1187677.7091213742,145,11455000,8265000
2025-04-28,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1845769.2793374723,157,12403000,8949000
2025-05-05,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,1,0.15,1250648.0489517183,123,8259450,5553450
2025-05-12,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1993160.2522152807,108,8532000,6156000
2025-05-19,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,976290.9342332169,82,6478000,4674000
2025-05-26,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2910307.172226658,90,7110000,5130000
2025-06-02,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2371933.6861392446,92,7268000,5244000
2025-06-09,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1781452.7260830782,72,5688000,4104000
2025-06-16,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1719577.3249682044,86,6794000,4902000
2025-06-23,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2163095.961450349,101,7979000,5757000
2025-06-30,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,1,0.2,2136683.680060169,132,8342400,5438400
2025-07-07,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1322638.965345941,98,7742000,5586000
2025-07-14,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2672128.7595473574,72,5688000,4104000
2025-07-21,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2035625.565970621,80,6320000,4560000
2025-07-28,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2733637.2379949056,97,7663000,5529000
2025-08-04,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1817504.713174952,99,7821000,5643000
2025-08-11,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,3184950.643572036,88,6952000,5016000
2025-08-18,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1985460.0549722493,102,8058000,5814000
2025-08-25,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,3114576.512201576,90,7110000,5130000
2025-09-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,976279.560838901,71,5609000,4047000
2025-09-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2073711.8939218502,93,7347000,5301000
2025-09-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2597646.343083971,80,6320000,4560000
2025-09-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1195374.05737089,88,6952000,5016000
2025-09-29,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,1,0.1,2411947.0345097804,100,7110000,4910000
2025-10-06,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,3114465.3870358667,86,6794000,4902000
2025-10-13,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1328432.4265421352,88,6952000,5016000
2025-10-20,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,3439941.67641169,94,7426000,5358000
2025-10-27,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2427179.660680777,86,6794000,4902000
2025-11-03,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1435224.526125363,107,8453000,6099000
2025-11-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1977001.0714033043,127,10033000,7239000
2025-11-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1824900.4850327098,116,9164000,6612000
2025-11-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2002138.9734433482,102,8058000,5814000
2025-12-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1966656.338792205,107,8453000,6099000
2025-12-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1809722.5029921278,102,8058000,5814000
2025-12-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,1228584.4879803583,98,7742000,5586000
2025-12-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Sumatra,79000,22000,0,0.0,2523062.5281888,107,8453000,6099000
2024-01-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1140894.7450314008,49,3871000,2793000
2024-01-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2594952.959949177,73,5767000,4161000
2024-01-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,2118889.372928399,78,5237700,3521700
2024-01-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,1929034.4082024777,62,4163300,2799300
2024-01-29,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2238625.4956271816,66,5214000,3762000
2024-02-05,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3457680.511961999,74,5846000,4218000
2024-02-12,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3485546.9088889714,80,6320000,4560000
2024-02-19,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2071193.7349958639,61,4819000,3477000
2024-02-26,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1410558.2112009723,65,5135000,3705000
2024-03-04,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2015863.1851674325,71,5609000,4047000
2024-03-11,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,571497.5271026355,79,6241000,4503000
2024-03-18,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,2737419.075976544,116,7331200,4779200
2024-03-25,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3111801.7250884124,102,8058000,5814000
2024-04-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2689889.935371061,61,4819000,3477000
2024-04-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,1422053.5760397243,95,6379250,4289250
2024-04-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1337161.4507036216,71,5609000,4047000
2024-04-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1921980.380310106,115,9085000,6555000
2024-04-29,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,781246.0261009224,133,8405600,5479600
2024-05-06,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3631013.4270726503,49,3871000,2793000
2024-05-13,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1613981.4011354062,64,5056000,3648000
2024-05-20,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2616239.5217642067,51,4029000,2907000
2024-05-27,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3571122.2277817274,83,6557000,4731000
2024-06-03,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3320359.158795555,61,4819000,3477000
2024-06-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2717051.1563726356,53,4187000,3021000
2024-06-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,541812.7775935408,35,2765000,1995000
2024-06-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2291025.6658833516,64,5056000,3648000
2024-07-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1071598.5950091612,43,3397000,2451000
2024-07-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,627130.0151320241,72,4550400,2966400
2024-07-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2839562.5736228493,61,4819000,3477000
2024-07-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1702288.627413475,62,4898000,3534000
2024-07-29,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1975204.4181849787,32,2528000,1824000
2024-08-05,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1830344.061935468,51,4029000,2907000
2024-08-12,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1574787.4964265372,51,4029000,2907000
2024-08-19,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,3721169.367269102,56,3760400,2528400
2024-08-26,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,799114.3343454963,62,4898000,3534000
2024-09-02,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2195598.466019351,57,4503000,3249000
2024-09-09,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1263615.5561950982,41,3239000,2337000
2024-09-16,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,939907.3889144931,53,3558950,2392950
2024-09-23,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,2629107.482006604,62,3918400,2554400
2024-09-30,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1535924.764850679,43,3397000,2451000
2024-10-07,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1895650.2225933927,62,4898000,3534000
2024-10-14,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2064615.132413687,53,4187000,3021000
2024-10-21,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1668453.971274371,59,4661000,3363000
2024-10-28,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1700264.3815273193,72,5688000,4104000
2024-11-04,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2206347.5036385604,67,5293000,3819000
2024-11-11,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,2024261.2710997756,99,6256800,4078800
2024-11-18,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1957822.0889840054,77,6083000,4389000
2024-11-25,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2593610.9465366295,71,5609000,4047000
2024-12-02,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,3169425.592003247,109,6888800,4490800
2024-12-09,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,545843.8322545049,80,6320000,4560000
2024-12-16,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1714792.9952464555,82,6478000,4674000
2024-12-23,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2650168.7171193166,83,6557000,4731000
2024-12-30,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2017701.0534931496,73,5767000,4161000
2025-01-06,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1562903.8545756135,72,5688000,4104000
2025-01-13,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2113205.2795033623,65,5135000,3705000
2025-01-20,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2022852.6368547394,64,5056000,3648000
2025-01-27,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2490650.6611738736,81,6399000,4617000
2025-02-03,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,2313038.1694121505,72,4834800,3250800
2025-02-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1768147.8904583883,83,6557000,4731000
2025-02-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1557806.1130602544,62,4898000,3534000
2025-02-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,1108496.6610698518,101,6383200,4161200
2025-03-03,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1398517.8548805083,115,9085000,6555000
2025-03-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,978280.0403283256,54,4266000,3078000
2025-03-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,1675132.41791123,106,7117900,4785900
2025-03-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1369556.6719578078,89,7031000,5073000
2025-03-31,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1512303.7425727623,108,8532000,6156000
2025-04-07,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2629801.9908574354,105,8295000,5985000
2025-04-14,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2577669.8656841395,92,7268000,5244000
2025-04-21,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1669464.3369698238,117,9243000,6669000
2025-04-28,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2313351.5347346147,77,6083000,4389000
2025-05-05,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2829554.9680247973,81,6399000,4617000
2025-05-12,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,0.0,57,4503000,3249000
2025-05-19,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3202567.6095201387,95,7505000,5415000
2025-05-26,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2658408.6926689288,77,6083000,4389000
2025-06-02,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2109622.942444029,68,5372000,3876000
2025-06-09,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1750522.7882493206,69,5451000,3933000
2025-06-16,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,749377.3310181629,58,4582000,3306000
2025-06-23,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,60444.94124140054,43,3397000,2451000
2025-06-30,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1021715.6561813363,68,5372000,3876000
2025-07-07,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2452012.86837703,71,5609000,4047000
2025-07-14,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1949554.750927751,68,5372000,3876000
2025-07-21,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1209773.8393157038,59,4661000,3363000
2025-07-28,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2061419.3656209644,58,4582000,3306000
2025-08-04,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2335828.3172573242,54,4266000,3078000
2025-08-11,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2227101.4999819156,56,4424000,3192000
2025-08-18,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2669036.558140438,53,4187000,3021000
2025-08-25,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1496840.8489727667,66,5214000,3762000
2025-09-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,709669.5007366698,42,3318000,2394000
2025-09-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1825542.2856510277,55,4345000,3135000
2025-09-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.15,3095277.8760898765,61,4096150,2754150
2025-09-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2067150.4149275317,57,4503000,3249000
2025-09-29,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3223842.9733391996,70,5530000,3990000
2025-10-06,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2284282.0952610956,52,4108000,2964000
2025-10-13,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1924143.887690314,63,4977000,3591000
2025-10-20,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1157273.7892413018,64,5056000,3648000
2025-10-27,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2314963.161090933,49,3871000,2793000
2025-11-03,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1180396.6478778145,74,5846000,4218000
2025-11-10,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,3363284.7364766044,95,7505000,5415000
2025-11-17,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1605845.088117136,71,5609000,4047000
2025-11-24,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2240630.8801376037,66,5214000,3762000
2025-12-01,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2219172.3115615654,83,6557000,4731000
2025-12-08,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,1,0.2,2334350.5726936418,123,7773600,5067600
2025-12-15,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,1555547.405307896,84,6636000,4788000
2025-12-22,SKN-03,UV Sunscreen,Skincare,Modern Trade,Bali-Nusra,79000,22000,0,0.0,2013616.7027557392,81,6399000,4617000
2024-01-01,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1788291.3013499894,88,6952000,5016000
2024-01-08,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1633604.909854006,89,7031000,5073000
2024-01-15,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2165879.507202064,88,6952000,5016000
2024-01-22,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1892809.2269282013,94,7426000,5358000
2024-01-29,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2006176.3100973011,71,5609000,4047000
2024-02-05,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,974720.2055602728,75,5925000,4275000
2024-02-12,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1561461.8734646246,110,8690000,6270000
2024-02-19,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1655186.3169271532,72,5688000,4104000
2024-02-26,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1947395.2508335519,90,7110000,5130000
2024-03-04,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,497301.1234396421,127,10033000,7239000
2024-03-11,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2834089.4079776923,138,10902000,7866000
2024-03-18,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1801638.7422919995,140,11060000,7980000
2024-03-25,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.1,2188446.283779152,170,12087000,8347000
2024-04-01,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2361057.623723375,130,10270000,7410000
2024-04-08,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,940572.5697482663,117,9243000,6669000
2024-04-15,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.1,1780552.687170057,183,13011300,8985300
2024-04-22,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2426390.964408392,87,6873000,4959000
2024-04-29,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2532349.083993421,145,11455000,8265000
2024-05-06,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1939611.3342862716,104,8216000,5928000
2024-05-13,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.15,510690.7548128468,127,8528050,5734050
2024-05-20,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1772780.5669039453,86,6794000,4902000
2024-05-27,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2390101.86666644,92,7268000,5244000
2024-06-03,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.2,1893645.0941523504,122,7710400,5026400
2024-06-10,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2969774.8600536995,89,7031000,5073000
2024-06-17,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.1,1234662.6223002214,87,6185700,4271700
2024-06-24,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2321553.5640626317,104,8216000,5928000
2024-07-01,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1726978.0517795067,90,7110000,5130000
2024-07-08,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2084491.4923607644,80,6320000,4560000
2024-07-15,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2063973.7496519093,78,6162000,4446000
2024-07-22,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1429768.370949604,92,7268000,5244000
2024-07-29,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2306272.7076693294,85,6715000,4845000
2024-08-05,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2582601.814390714,90,7110000,5130000
2024-08-12,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1835624.3795845183,76,6004000,4332000
2024-08-19,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1203511.2890001365,52,4108000,2964000
2024-08-26,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.2,2667049.231751746,101,6383200,4161200
2024-09-02,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2075468.2758653606,68,5372000,3876000
2024-09-09,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1973146.5541676832,79,6241000,4503000
2024-09-16,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.2,1482296.0484524628,133,8405600,5479600
2024-09-23,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,3212545.8812580854,78,6162000,4446000
2024-09-30,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,1,0.2,2597523.948719701,71,4487200,2925200
2024-10-07,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1314340.6104377871,90,7110000,5130000
2024-10-14,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2279009.1393866544,74,5846000,4218000
2024-10-21,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2343124.1938564586,72,5688000,4104000
2024-10-28,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,3165981.690438039,86,6794000,4902000
2024-11-04,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1175716.7652518665,95,7505000,5415000
2024-11-11,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1534938.0793459124,99,7821000,5643000
2024-11-18,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,1992730.8369196595,101,7979000,5757000
2024-11-25,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2579058.2450578664,83,6557000,4731000
2024-12-02,SKN-03,UV Sunscreen,Skincare,Beauty Store,Java,79000,22000,0,0.0,2935267.8029897353,88,6952000,5016000
